,head_cui,head,relation_label,tail_cui,tail,rel_type,rela_raw,sab,has_named_rel,linearised
55660,C0264649,Parenchymal renal hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Parenchymal renal hypertension member of Hypertension (SMQ).
55661,C0264650,Hypertensive heart disease with congestive heart failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Hypertensive heart disease with congestive heart failure member of Hypertension (SMQ).
55662,C0341909,"Hypertension complicating pregnancy, childbirth and the puerperium",member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,"Hypertension complicating pregnancy, childbirth and the puerperium member of Hypertension (SMQ)."
55663,C0341934,Transient hypertension of pregnancy,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Transient hypertension of pregnancy member of Hypertension (SMQ).
55664,C0348586,Other Secondary Hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Other Secondary Hypertension member of Hypertension (SMQ).
55665,C0348860,Hypertensive renal disease with renal failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Hypertensive renal disease with renal failure member of Hypertension (SMQ).
55666,C0348879,Hypertensive heart and renal disease with renal failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Hypertensive heart and renal disease with renal failure member of Hypertension (SMQ).
55667,C0349368,Hypertension secondary to endocrine disorder,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Hypertension secondary to endocrine disorder member of Hypertension (SMQ).
55668,C0392462,Benign hypertensive heart disease without congestive heart failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Benign hypertensive heart disease without congestive heart failure member of Hypertension (SMQ).
55669,C0392463,Malignant hypertensive heart disease without congestive heart failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Malignant hypertensive heart disease without congestive heart failure member of Hypertension (SMQ).
55670,C0392682,Elevated blood-pressure reading without diagnosis of hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Elevated blood-pressure reading without diagnosis of hypertension member of Hypertension (SMQ).
55671,C0452204,Neonatal hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Neonatal hypertension member of Hypertension (SMQ).
55672,C0494574,"Hypertensive renal disease, unspecified, without mention of renal failure",member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,"Hypertensive renal disease, unspecified, without mention of renal failure member of Hypertension (SMQ)."
55673,C0494575,Hypertensive heart and renal disease with (congestive) heart failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Hypertensive heart and renal disease with (congestive) heart failure member of Hypertension (SMQ).
55674,C0494576,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure member of Hypertension (SMQ).
55675,C0497247,Blood pressure increased,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Blood pressure increased member of Hypertension (SMQ).
55676,C0497248,Uncomplicated Hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Uncomplicated Hypertension member of Hypertension (SMQ).
55677,C0520539,Hypertensive Episode,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Hypertensive Episode member of Hypertension (SMQ).
55678,C0520540,Rebound hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Rebound hypertension member of Hypertension (SMQ).
55679,C0524620,Metabolic syndrome X,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Metabolic syndrome X member of Hypertension (SMQ).
55680,C0544618,Orthostatic hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Orthostatic hypertension member of Hypertension (SMQ).
55681,C0549405,Blood pressure fluctuation,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Blood pressure fluctuation member of Hypertension (SMQ).
55682,C0597048,Neurogenic hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Neurogenic hypertension member of Hypertension (SMQ).
55683,C0694541,Cardiomegaly due to hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Cardiomegaly due to hypertension member of Hypertension (SMQ).
55684,C0745136,Hypertensive emergency,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Hypertensive emergency member of Hypertension (SMQ).
55685,C0745138,Hypertensive urgency,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Hypertensive urgency member of Hypertension (SMQ).
55686,C0848548,Hypertensive Nephropathy,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Hypertensive Nephropathy member of Hypertension (SMQ).
55687,C0852036,Pregnancy associated hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Pregnancy associated hypertension member of Hypertension (SMQ).
55688,C0857121,Hypertensive (finding),member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Hypertensive (finding) member of Hypertension (SMQ).
55689,C0919726,Postoperative hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Postoperative hypertension member of Hypertension (SMQ).
55690,C1834155,Hypertension resistant to conventional therapy,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Hypertension resistant to conventional therapy member of Hypertension (SMQ).
55691,C1868885,Uncontrolled hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Uncontrolled hypertension member of Hypertension (SMQ).
55692,C2902961,Page kidney,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Page kidney member of Hypertension (SMQ).
55693,C4076686,Supine hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Supine hypertension member of Hypertension (SMQ).
55694,C4551893,Toxemia of Pregnancy,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRLAV,True,Toxemia of Pregnancy member of Hypertension (SMQ).
55695,C0005826,Blood pressure outside reference range,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Blood pressure outside reference range member of Hypertension (SMQ).
55696,C0020538,Hypertensive disease,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Hypertensive disease member of Hypertension (SMQ).
55697,C0020540,Malignant hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Malignant hypertension member of Hypertension (SMQ).
55698,C0020544,Renal hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Renal hypertension member of Hypertension (SMQ).
55699,C0020545,Renovascular hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Renovascular hypertension member of Hypertension (SMQ).
55700,C0020546,Hypertensive crisis,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Hypertensive crisis member of Hypertension (SMQ).
55701,C0024588,Malignant essential hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Malignant essential hypertension member of Hypertension (SMQ).
55702,C0032914,Pre-eclampsia,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Pre-eclampsia member of Hypertension (SMQ).
55703,C0085580,Essential hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Essential hypertension member of Hypertension (SMQ).
55704,C0151620,Hypertensive encephalopathy,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Hypertensive encephalopathy member of Hypertension (SMQ).
55705,C0152105,Hypertensive heart disease,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Hypertensive heart disease member of Hypertension (SMQ).
55706,C0152132,Hypertensive retinopathy,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Hypertensive retinopathy member of Hypertension (SMQ).
55707,C0155583,Benign essential hypertension (disorder),member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Benign essential hypertension (disorder) member of Hypertension (SMQ).
55708,C0155584,Malignant hypertensive heart disease,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Malignant hypertensive heart disease member of Hypertension (SMQ).
55709,C0155586,Malignant hypertensive heart disease with congestive heart failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Malignant hypertensive heart disease with congestive heart failure member of Hypertension (SMQ).
55710,C0155587,Benign hypertensive heart disease,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Benign hypertensive heart disease member of Hypertension (SMQ).
55711,C0155589,Benign hypertensive heart disease with congestive cardiac failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Benign hypertensive heart disease with congestive cardiac failure member of Hypertension (SMQ).
55712,C0155591,Hypertensive heart disease NOS without congestive cardiac failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Hypertensive heart disease NOS without congestive cardiac failure member of Hypertension (SMQ).
55713,C0155593,Malignant hypertensive renal disease,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Malignant hypertensive renal disease member of Hypertension (SMQ).
55714,C0155596,Benign hypertensive renal disease,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Benign hypertensive renal disease member of Hypertension (SMQ).
55715,C0155598,Benign hypertensive renal disease with renal failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Benign hypertensive renal disease with renal failure member of Hypertension (SMQ).
55716,C0155601,Hypertensive heart AND renal disease,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Hypertensive heart AND renal disease member of Hypertension (SMQ).
55717,C0155602,Malignant hypertensive heart AND renal disease,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Malignant hypertensive heart AND renal disease member of Hypertension (SMQ).
55718,C0155607,Benign hypertensive heart AND renal disease,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Benign hypertensive heart AND renal disease member of Hypertension (SMQ).
55719,C0155616,Secondary hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Secondary hypertension member of Hypertension (SMQ).
55720,C0155617,Malignant secondary hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Malignant secondary hypertension member of Hypertension (SMQ).
55721,C0155620,Benign secondary hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Benign secondary hypertension member of Hypertension (SMQ).
55722,C0155622,Other benign secondary hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Other benign secondary hypertension member of Hypertension (SMQ).
55723,C0156689,Unspecified Antepartum Hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Unspecified Antepartum Hypertension member of Hypertension (SMQ).
55724,C0221154,Paroxysmal hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Paroxysmal hypertension member of Hypertension (SMQ).
55725,C0221155,Systolic hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Systolic hypertension member of Hypertension (SMQ).
55726,C0235222,Diastolic hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Diastolic hypertension member of Hypertension (SMQ).
55727,C0235750,Hypertension worsened,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Hypertension worsened member of Hypertension (SMQ).
55728,C0262395,Borderline Hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Borderline Hypertension member of Hypertension (SMQ).
55729,C0262534,Hypertension;white coat,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Hypertension;white coat member of Hypertension (SMQ).
55730,C0264643,Malignant secondary renovascular hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Malignant secondary renovascular hypertension member of Hypertension (SMQ).
55731,C0264649,Parenchymal renal hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Parenchymal renal hypertension member of Hypertension (SMQ).
55732,C0264650,Hypertensive heart disease with congestive heart failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Hypertensive heart disease with congestive heart failure member of Hypertension (SMQ).
55733,C0341909,"Hypertension complicating pregnancy, childbirth and the puerperium",member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,"Hypertension complicating pregnancy, childbirth and the puerperium member of Hypertension (SMQ)."
55734,C0341934,Transient hypertension of pregnancy,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Transient hypertension of pregnancy member of Hypertension (SMQ).
55735,C0348586,Other Secondary Hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Other Secondary Hypertension member of Hypertension (SMQ).
55736,C0348860,Hypertensive renal disease with renal failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Hypertensive renal disease with renal failure member of Hypertension (SMQ).
55737,C0348879,Hypertensive heart and renal disease with renal failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Hypertensive heart and renal disease with renal failure member of Hypertension (SMQ).
55738,C0349368,Hypertension secondary to endocrine disorder,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Hypertension secondary to endocrine disorder member of Hypertension (SMQ).
55739,C0392462,Benign hypertensive heart disease without congestive heart failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Benign hypertensive heart disease without congestive heart failure member of Hypertension (SMQ).
55740,C0392463,Malignant hypertensive heart disease without congestive heart failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Malignant hypertensive heart disease without congestive heart failure member of Hypertension (SMQ).
55741,C0392682,Elevated blood-pressure reading without diagnosis of hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Elevated blood-pressure reading without diagnosis of hypertension member of Hypertension (SMQ).
55742,C0452204,Neonatal hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Neonatal hypertension member of Hypertension (SMQ).
55743,C0494574,"Hypertensive renal disease, unspecified, without mention of renal failure",member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,"Hypertensive renal disease, unspecified, without mention of renal failure member of Hypertension (SMQ)."
55744,C0494575,Hypertensive heart and renal disease with (congestive) heart failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Hypertensive heart and renal disease with (congestive) heart failure member of Hypertension (SMQ).
55745,C0494576,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure member of Hypertension (SMQ).
55746,C0497247,Blood pressure increased,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Blood pressure increased member of Hypertension (SMQ).
55747,C0497248,Uncomplicated Hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Uncomplicated Hypertension member of Hypertension (SMQ).
55748,C0520539,Hypertensive Episode,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Hypertensive Episode member of Hypertension (SMQ).
55749,C0520540,Rebound hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Rebound hypertension member of Hypertension (SMQ).
55750,C0524620,Metabolic syndrome X,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Metabolic syndrome X member of Hypertension (SMQ).
55751,C0544618,Orthostatic hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Orthostatic hypertension member of Hypertension (SMQ).
55752,C0549405,Blood pressure fluctuation,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Blood pressure fluctuation member of Hypertension (SMQ).
55753,C0597048,Neurogenic hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Neurogenic hypertension member of Hypertension (SMQ).
55754,C0694541,Cardiomegaly due to hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Cardiomegaly due to hypertension member of Hypertension (SMQ).
55755,C0745136,Hypertensive emergency,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Hypertensive emergency member of Hypertension (SMQ).
55756,C0745138,Hypertensive urgency,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Hypertensive urgency member of Hypertension (SMQ).
55757,C0848548,Hypertensive Nephropathy,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Hypertensive Nephropathy member of Hypertension (SMQ).
55758,C0852036,Pregnancy associated hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Pregnancy associated hypertension member of Hypertension (SMQ).
55759,C0857121,Hypertensive (finding),member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Hypertensive (finding) member of Hypertension (SMQ).
55760,C0919726,Postoperative hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Postoperative hypertension member of Hypertension (SMQ).
55761,C1834155,Hypertension resistant to conventional therapy,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Hypertension resistant to conventional therapy member of Hypertension (SMQ).
55762,C1868885,Uncontrolled hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Uncontrolled hypertension member of Hypertension (SMQ).
55763,C2902961,Page kidney,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Page kidney member of Hypertension (SMQ).
55764,C4076686,Supine hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Supine hypertension member of Hypertension (SMQ).
55765,C4551893,Toxemia of Pregnancy,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRGRE,True,Toxemia of Pregnancy member of Hypertension (SMQ).
55766,C0005826,Blood pressure outside reference range,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Blood pressure outside reference range member of Hypertension (SMQ).
55767,C0020538,Hypertensive disease,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Hypertensive disease member of Hypertension (SMQ).
55768,C0020540,Malignant hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Malignant hypertension member of Hypertension (SMQ).
55769,C0020544,Renal hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Renal hypertension member of Hypertension (SMQ).
55770,C0020545,Renovascular hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Renovascular hypertension member of Hypertension (SMQ).
55771,C0020546,Hypertensive crisis,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Hypertensive crisis member of Hypertension (SMQ).
55772,C0024588,Malignant essential hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Malignant essential hypertension member of Hypertension (SMQ).
55773,C0032914,Pre-eclampsia,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Pre-eclampsia member of Hypertension (SMQ).
55774,C0085580,Essential hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Essential hypertension member of Hypertension (SMQ).
55775,C0151620,Hypertensive encephalopathy,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Hypertensive encephalopathy member of Hypertension (SMQ).
55776,C0152105,Hypertensive heart disease,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Hypertensive heart disease member of Hypertension (SMQ).
55777,C0152132,Hypertensive retinopathy,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Hypertensive retinopathy member of Hypertension (SMQ).
55778,C0155583,Benign essential hypertension (disorder),member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Benign essential hypertension (disorder) member of Hypertension (SMQ).
55779,C0155584,Malignant hypertensive heart disease,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Malignant hypertensive heart disease member of Hypertension (SMQ).
55780,C0155586,Malignant hypertensive heart disease with congestive heart failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Malignant hypertensive heart disease with congestive heart failure member of Hypertension (SMQ).
55781,C0155587,Benign hypertensive heart disease,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Benign hypertensive heart disease member of Hypertension (SMQ).
55782,C0155589,Benign hypertensive heart disease with congestive cardiac failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Benign hypertensive heart disease with congestive cardiac failure member of Hypertension (SMQ).
55783,C0155591,Hypertensive heart disease NOS without congestive cardiac failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Hypertensive heart disease NOS without congestive cardiac failure member of Hypertension (SMQ).
55784,C0155593,Malignant hypertensive renal disease,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Malignant hypertensive renal disease member of Hypertension (SMQ).
55785,C0155596,Benign hypertensive renal disease,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Benign hypertensive renal disease member of Hypertension (SMQ).
55786,C0155598,Benign hypertensive renal disease with renal failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Benign hypertensive renal disease with renal failure member of Hypertension (SMQ).
55787,C0155601,Hypertensive heart AND renal disease,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Hypertensive heart AND renal disease member of Hypertension (SMQ).
55788,C0155602,Malignant hypertensive heart AND renal disease,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Malignant hypertensive heart AND renal disease member of Hypertension (SMQ).
55789,C0155607,Benign hypertensive heart AND renal disease,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Benign hypertensive heart AND renal disease member of Hypertension (SMQ).
55790,C0155616,Secondary hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Secondary hypertension member of Hypertension (SMQ).
55791,C0155617,Malignant secondary hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Malignant secondary hypertension member of Hypertension (SMQ).
55792,C0155620,Benign secondary hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Benign secondary hypertension member of Hypertension (SMQ).
55793,C0155622,Other benign secondary hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Other benign secondary hypertension member of Hypertension (SMQ).
55794,C0156689,Unspecified Antepartum Hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Unspecified Antepartum Hypertension member of Hypertension (SMQ).
55795,C0221154,Paroxysmal hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Paroxysmal hypertension member of Hypertension (SMQ).
55796,C0221155,Systolic hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Systolic hypertension member of Hypertension (SMQ).
55797,C0235222,Diastolic hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Diastolic hypertension member of Hypertension (SMQ).
55798,C0235750,Hypertension worsened,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Hypertension worsened member of Hypertension (SMQ).
55799,C0262395,Borderline Hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Borderline Hypertension member of Hypertension (SMQ).
55800,C0262534,Hypertension;white coat,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Hypertension;white coat member of Hypertension (SMQ).
55801,C0264643,Malignant secondary renovascular hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Malignant secondary renovascular hypertension member of Hypertension (SMQ).
55802,C0264649,Parenchymal renal hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Parenchymal renal hypertension member of Hypertension (SMQ).
55803,C0264650,Hypertensive heart disease with congestive heart failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Hypertensive heart disease with congestive heart failure member of Hypertension (SMQ).
55804,C0341909,"Hypertension complicating pregnancy, childbirth and the puerperium",member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,"Hypertension complicating pregnancy, childbirth and the puerperium member of Hypertension (SMQ)."
55805,C0341934,Transient hypertension of pregnancy,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Transient hypertension of pregnancy member of Hypertension (SMQ).
55806,C0348586,Other Secondary Hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Other Secondary Hypertension member of Hypertension (SMQ).
55807,C0348860,Hypertensive renal disease with renal failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Hypertensive renal disease with renal failure member of Hypertension (SMQ).
55808,C0348879,Hypertensive heart and renal disease with renal failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Hypertensive heart and renal disease with renal failure member of Hypertension (SMQ).
55809,C0349368,Hypertension secondary to endocrine disorder,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Hypertension secondary to endocrine disorder member of Hypertension (SMQ).
55810,C0392462,Benign hypertensive heart disease without congestive heart failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Benign hypertensive heart disease without congestive heart failure member of Hypertension (SMQ).
55811,C0392463,Malignant hypertensive heart disease without congestive heart failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Malignant hypertensive heart disease without congestive heart failure member of Hypertension (SMQ).
55812,C0392682,Elevated blood-pressure reading without diagnosis of hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Elevated blood-pressure reading without diagnosis of hypertension member of Hypertension (SMQ).
55813,C0452204,Neonatal hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Neonatal hypertension member of Hypertension (SMQ).
55814,C0494574,"Hypertensive renal disease, unspecified, without mention of renal failure",member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,"Hypertensive renal disease, unspecified, without mention of renal failure member of Hypertension (SMQ)."
55815,C0494575,Hypertensive heart and renal disease with (congestive) heart failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Hypertensive heart and renal disease with (congestive) heart failure member of Hypertension (SMQ).
55816,C0494576,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure member of Hypertension (SMQ).
55817,C0497247,Blood pressure increased,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Blood pressure increased member of Hypertension (SMQ).
55818,C0497248,Uncomplicated Hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Uncomplicated Hypertension member of Hypertension (SMQ).
55819,C0520539,Hypertensive Episode,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Hypertensive Episode member of Hypertension (SMQ).
55820,C0520540,Rebound hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Rebound hypertension member of Hypertension (SMQ).
55821,C0524620,Metabolic syndrome X,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Metabolic syndrome X member of Hypertension (SMQ).
55822,C0544618,Orthostatic hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Orthostatic hypertension member of Hypertension (SMQ).
55823,C0549405,Blood pressure fluctuation,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Blood pressure fluctuation member of Hypertension (SMQ).
55824,C0597048,Neurogenic hypertension,member of,C2363982,Hypertension (SMQ),RO,member_of,MDRPOL,True,Neurogenic hypertension member of Hypertension (SMQ).
